id,dataset_id,title,title_eng,location,latitude,longitude,culture,collection_date,collector,performer,source,source_key,source_author,source_title,source_publisher,source_address,source_page_num,source_song_num,source_date,catalogue_number,source_url,encoder,encoding_date,copyright,license_abbr,version,meter,metric_classification,modality,key,ambitus,has_lyrics,has_music,genre,language,language_iso,url,preview_url,path,format,checksum
NHSDiscography-084,natural-history-of-song,Royne: Çî bû çit lê kirdim,,"Yekşawa, Iran",36.5802466014986,46.2826538085937,Kurds,1962,,,"""Royne: Çî bû çit lê kirdim"" [Side B, Track 5]. On Kurdish Folk Music from Western Iran [CD]. New York: Folkways Records (1966)",,,On Kurdish Folk Music from Western Iran [CD],Folkways Records ,New York,,"Side B, Track 5",1966,,http://www.worldcat.org/oclc/3237924,,,,,,,,,,7,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-084.xml,xml,83ee3121cea4c33a148a81f2ba80be64
NHSDiscography-085,natural-history-of-song,Shemonmuanaye,,"Amhara Region, Ethiopia",11.6608,37.9578,Amhara,1967,,,"""Shemonmuanaye"" [Side 2, Track 1]. On The Music of Ethiopia: Azmari Music of the Amharas [LP]. New York: Anthology Record and Tape Corporation (1969)",,,On The Music of Ethiopia: Azmari Music of the Amharas [LP],Anthology Record and Tape Corporation ,New York,,"Side 2, Track 1",1969,,http://www.worldcat.org/oclc/2135349,,,,,,,,,,16,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-085.xml,xml,f00d5320a8653fd2c6437173a222ba30
NHSDiscography-086,natural-history-of-song,Micmac love song; Lenny Ward,,"Eel Ground, New Brunswick, Canada",46.967816,-65.6338448999999,Mi'kmaq,1911,,,"""Micmac love song; Lenny Ward"" [ATL 8861, Track 1.13]. On United States, Virginia and Maine; Canada, Quebec, New Brunswick, and Newfoundland; Various North American Indian Groups, 1909-1911 [Cylinder]. Bloomington, Indiana, USA: Indiana University Press (1979)",,,"On United States, Virginia and Maine; Canada, Quebec, New Brunswick, and Newfoundland; Various North American Indian Groups, 1909-1911 [Cylinder]",Indiana University Press ,"Bloomington, Indiana, USA",,"ATL 8861, Track 1.13",1979,,http://www.worldcat.org/oclc/17392137,,,,,,,,,,11,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-086.xml,xml,f1255413c2b8d800858e35eea6c19d0d
NHSDiscography-087,natural-history-of-song,Lullaby song,,"Queen Charlotte Islands, British Columbia, Canada",51.922753,-129.9173008,Haida,1979,,,"""Lullaby song"" [Disc 2, Track 2]. On Haida: Indian Music of the Pacific Northwest [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On Haida: Indian Music of the Pacific Northwest [CD],Smithsonian Folkways Recordings ,New York,,"Disc 2, Track 2",2001,,http://www.worldcat.org/oclc/51600680,,,,,,,,,,10,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-087.xml,xml,d832ffb90b7f44128833057cf35cf1a0
NHSDiscography-088,natural-history-of-song,Dance/chant ring of men,,"Gran Chaco, Argentina",-19.1622,-61.4702,Mataco,1974,,,"""Dance/chant ring of men"" [Track 5]. On Argentina: The Indians of the Gran Chaco [CD]. New York: Lyrichord Discs Inc (2005)",,,On Argentina: The Indians of the Gran Chaco [CD],Lyrichord Discs Inc ,New York,,Track 5,2005,,http://www.worldcat.org/oclc/61716018,,,,,,,,,,8,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-088.xml,xml,5d89ee394f1a7cef5d32fcfa1d2fd9f0
NHSDiscography-089,natural-history-of-song,Alesingo,,"Godo, Suriname",4.028273,-55.468726000000004,Saramaka,1977,,,"""Alesingo"" [Side 1, Track 3]. On From Slavery to Freedom: Music of the Saramaka Maroons, Suriname [LP]. New York: Lyrichord Discs . (1981)",,,"On From Slavery to Freedom: Music of the Saramaka Maroons, Suriname [LP]",Lyrichord Discs . ,New York,,"Side 1, Track 3",1981,,http://www.worldcat.org/oclc/10186774,,,,,,,,,,10,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-089.xml,xml,b1d6d2b3a977d6743fa7d94013b6d86d
NHSDiscography-090,natural-history-of-song,Urai turuk bilou,,"Madobag, South Siberut, Kepulauan Mentawai, West Sumatra, Indonesia",-1.5594179,99.03499769999992,Mentawaians,1992,,,"""Urai turuk bilou"" [Track 16]. On Music of Indonesia: Music from the Forests of Riau and Mentawai [CD]. Washington, D.C.: Smithsonian/Folkways Recordings (1995)",,,On Music of Indonesia: Music from the Forests of Riau and Mentawai [CD],Smithsonian/Folkways Recordings ,"Washington, D.C.",,Track 16,1995,,http://www.worldcat.org/oclc/34588212,,,,,,,,,,17,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-090.xml,xml,e28116dd4d9cee0b21b51826951dd6ce
NHSDiscography-091,natural-history-of-song,Agbadza,,"Anlo-Afiadenyigba, Volta Region, Ghana",6.03,0.99,Ewe,1997,,,"""Agbadza"" [Track 2]. On Ghana Rhythms of the People: Traditional Music and Dance of the Ewe, Dagbamba, Fante, and Ga People [CD]. Montpelier, Vermont, USA: Multicultural Media (2000)",,,"On Ghana Rhythms of the People: Traditional Music and Dance of the Ewe, Dagbamba, Fante, and Ga People [CD]",Multicultural Media ,"Montpelier, Vermont, USA",,Track 2,2000,,http://www.worldcat.org/oclc/46653256,,,,,,,,,,26,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-091.xml,xml,305764f0e3e3f4ed3e5b53cac007e8a6
NHSDiscography-092,natural-history-of-song,Nepali love song,,"Tukuche, Mid-Western Development Region, Nepal",28.776801799999998,83.570964,Thakali,1959,,,"""Nepali love song"" [Side 1, Track 1]. On Songs and Dances of Nepal [LP]. New York: Folkways Records (1964)",,,On Songs and Dances of Nepal [LP],Folkways Records ,New York,,"Side 1, Track 1",1964,,http://www.worldcat.org/oclc/6290866,,,,,,,,,,17,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-092.xml,xml,e934ffe912c716df495baf068b4ae074
NHSDiscography-093,natural-history-of-song,Lullaby for a little boy,,"San Blas Islands, Panama",9.57,-78.81999999999998,Kuna,pre-1983,,,"""Lullaby for a little boy"" [Track 2]. On Music of the Indians of Panama: The Cuna (Tule) & Chocoe (Embera) Tribes [CD]. New York: Smithsonian Folkways Records (2001)",,,On Music of the Indians of Panama: The Cuna (Tule) & Chocoe (Embera) Tribes [CD],Smithsonian Folkways Records ,New York,,Track 2,2001,,http://www.worldcat.org/oclc/49687253,,,,,,,,,,7,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-093.xml,xml,78b22a5c2ec4c0559bc64beb76cf76c4
NHSDiscography-094,natural-history-of-song,,,"Truk Island, Caroline Islands, Federated States of Micronesia",7.418888899999991,151.731944399999,Chuuk,1907,,,,,,,,,,,,,http://www.worldcat.org/oclc/883842392,,,,,,,,,,15,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-094.xml,xml,f7fb3259ebabc14face8f0783705faf4
NHSDiscography-095,natural-history-of-song,Lullaby no. 45,,"Lake Fagnano, Argentina",-54.5568892,-67.7198118999999,Ona,1966,,,"""Lullaby no. 45"" [Disc 2, Track 29]. On Selk'nam Chants of Tierra del Fuego, Argentina Vol 1 [CD]. New York: Smithsonian/Folkways Recordings (2004)",,,"On Selk'nam Chants of Tierra del Fuego, Argentina Vol 1 [CD]",Smithsonian/Folkways Recordings ,New York,,"Disc 2, Track 29",2004,,http://www.worldcat.org/oclc/51990086,,,,,,,,,,7,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-095.xml,xml,3166918690d0b273a73aed098ebee356
NHSDiscography-096,natural-history-of-song,The approach of the thunderbirds,,"Waba cing, Minnesota, USA",48.16,-95.1,Ojibwa,1909,,,"""The approach of the thunderbirds"" [Track 1]. On Healing Songs of the American Indians [CD]. New York: Folkways Records (2000)",,,On Healing Songs of the American Indians [CD],Folkways Records ,New York,,Track 1,2000,,http://www.worldcat.org/oclc/45107180,,,,,,,,,,17,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-096.xml,xml,3b49c2cc1e698bfe85e0ca1805610350
NHSDiscography-097,natural-history-of-song,Omile mi un selo devojče (I fell in love with a girl in the village),,"Brza, Serbia",42.86,21.88,Serbs,1990,,,"""Omile mi un selo devojče (I fell in love with a girl in the village)"" [Track 27]. On Serbia: An Anthology of Serbian Folk Music [CD]. Lausanne, Switzerland: VDE-GALLO Records (1999)",,,On Serbia: An Anthology of Serbian Folk Music [CD],VDE-GALLO Records ,"Lausanne, Switzerland",,Track 27,1999,,http://www.worldcat.org/oclc/44399671,,,,,,,,,,9,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-097.xml,xml,ac114aa3cfb4196f193705b10fedd222
NHSDiscography-098,natural-history-of-song,El bolonchón,,"Chiapas Highlands, Chiapas, Mexico",16.605,-92.64299999999999,Tzeltal,pre-1972,,,"""El bolonchón"" [Track 12]. On Música Indígena de los Altos de Chiapas [CD]. Mexico City: Instituto Nacional de Antropología e Historia (2002)",,,On Música Indígena de los Altos de Chiapas [CD],Instituto Nacional de Antropología e Historia ,Mexico City,,Track 12,2002,,http://www.worldcat.org/oclc/56131430,,,,,,,,,,8,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-098.xml,xml,baad9240d3ced40fba195f9f41d1e688
NHSDiscography-099,natural-history-of-song,Lullabies and aqausiit: Lullaby,,"Arctic Bay, Nunavut, Canada",73.0375749999999,-85.148031,Iglulik Inuit,1985,,,"""Lullabies and aqausiit: Lullaby"" [Track 37]. On Songs of the Inuit Iglulik [CD]. Barcelona: Witness (2004)",,,On Songs of the Inuit Iglulik [CD],Witness ,Barcelona,,Track 37,2004,,http://www.worldcat.org/oclc/65196223,,,,,,,,,,11,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-099.xml,xml,4aa3fb20cebb185b854be05c80d6d279
NHSDiscography-100,natural-history-of-song,Lullaby,,"Beyond the towns of Paucartambo and Ocongate, Cusco, Peru",-13.314010199999998,-71.5931656999999,Q'ero Quichua,1964,,,"""Lullaby"" [Track 32]. On Mountain Music of Peru [CD]. Washington, D.C.: Smithsonian Folkways Records (1991)",,,On Mountain Music of Peru [CD],Smithsonian Folkways Records ,"Washington, D.C.",,Track 32,1991,,http://www.worldcat.org/oclc/38134878,,,,,,,,,,7,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-100.xml,xml,59f5f1fd8896d5f09872fdbb58464f6e
NHSDiscography-101,natural-history-of-song,Iroqois lullaby,,"South side of St. Lawrence River, 10 miles west of Montreal, Canada",45.551845699999895,-73.72,Iroquois,.,,,"""Iroqois lullaby"" [Side 1, Track 2]. On Canada's Story in Song [LP]. New York: Folkways Records (1960)",,,On Canada's Story in Song [LP],Folkways Records ,New York,,"Side 1, Track 2",1960,,http://www.worldcat.org/oclc/318879578,,,,,,,,,,9,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-101.xml,xml,81d689955eb2f72b29f414a5c7965d4d
NHSDiscography-102,natural-history-of-song,Shamanic song with uŋtu drum,,"Lidoga, Russia",49.508201,136.914004,Nanai,1996,,,"""Shamanic song with uŋtu drum"" [Track 8]. On Chants Chamaniques et Quotidiens du Bassin de l'Amour [CD]. Paris: Buda Musique (1997)",,,On Chants Chamaniques et Quotidiens du Bassin de l'Amour [CD],Buda Musique ,Paris,,Track 8,1997,,http://www.worldcat.org/oclc/40051731,,,,,,,,,,12,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-102.xml,xml,7fd619e966e5b3776190f1570c925b87
NHSDiscography-103,natural-history-of-song,Puirt-a-beul,,"Outer Hebrides, United Kingdom ",57.62047,-7.33078,Highland Scots,pre-1952,,,"""Puirt-a-beul"" [Side 1, Track 3]. On Songs And Pipes of the Hebrides [LP]. New York: Folkways Records (1961)",,,On Songs And Pipes of the Hebrides [LP],Folkways Records ,New York,,"Side 1, Track 3",1961,,http://www.worldcat.org/oclc/74386532,,,,,,,,,,16,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-103.xml,xml,5bd111fd2d4d3affd4e2ce9a34c07c23
NHSDiscography-104,natural-history-of-song,Heyran,,"Indirgas, Iran",36.998165657002204,45.50537109375,Kurds,1962,,,"""Heyran"" [Side 2, Track 2]. On Kurdish Folk Music from Western Iran [LP]. New York: Folkways Records (1966)",,,On Kurdish Folk Music from Western Iran [LP],Folkways Records ,New York,,"Side 2, Track 2",1966,,http://www.worldcat.org/oclc/3237924,,,,,,,,,,7,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-104.xml,xml,e8152944adbd761190f55732f11bb340
NHSDiscography-105,natural-history-of-song,Adtah ulus lagku ai-ai - kelabit,,"South Kalimantan, Indonesia",-3.0926415,115.28375849999901,Kelabit,1997-1998,,,"""Adtah ulus lagku ai-ai - kelabit"" [Track 11]. On Bornéo: Music of the Dayak and of the Punan [CD]. Paris: Buda Musique (1999)",,,On Bornéo: Music of the Dayak and of the Punan [CD],Buda Musique ,Paris,,Track 11,1999,,http://www.worldcat.org/oclc/42385304,,,,,,,,,,7,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-105.xml,xml,de0a92c6d6b80234aec84ea66a1563c8
NHSDiscography-106,natural-history-of-song,La danse des coquillages / Shell dance,,"Chukotka Autonomous Okrug, Russia",65.6298355,171.6952159,Chukchee,pre-1997,,,"""La danse des coquillages / Shell dance"" [Track 1]. On Russian Far North: The Chukchi [CD]. Boulogne, France: PlayaSound (1997)",,,On Russian Far North: The Chukchi [CD],PlayaSound ,"Boulogne, France",,Track 1,1997,,http://www.worldcat.org/oclc/40405295,,,,,,,,,,7,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-106.xml,xml,31b866301a0081e7d4aa7344bb2417da
NHSDiscography-107,natural-history-of-song,Poisonous bites song,,"Gran Chaco, Argentina",-19.1622,-61.4702,Mataco,1974,,,"""Poisonous bites song"" [Track 14]. On Argentina: The Indians of the Gran Chaco [CD]. New York: Lyrichord Discs Inc (2005)",,,On Argentina: The Indians of the Gran Chaco [CD],Lyrichord Discs Inc ,New York,,Track 14,2005,,http://www.worldcat.org/oclc/61716018,,,,,,,,,,7,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-107.xml,xml,b24d94b0b113c480fc5fa7d71caf9b18
NHSDiscography-108,natural-history-of-song,Women's secret Yowalyu ceremonies,,Central and North-Central Australia,-25.0,135.0,Walbiri,1953,,,"""Women's secret Yowalyu ceremonies"" [Track 37A]. On Australian and New Guinea musical records (LP). Sydney, Australia: University of Sydney (1957)",,,On Australian and New Guinea musical records (LP),University of Sydney ,"Sydney, Australia",,Track 37A,1957,,http://www.worldcat.org/oclc/42821441,,,,,,,,,,21,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-108.xml,xml,373b81f2352e2a0678c0f34216d96489
NHSDiscography-109,natural-history-of-song,Canto 'de curación',,"Sierra Nevada de Santa Marta, Aracataca, Magdalena, Colombia",10.83,-73.69,Kogi,1971,,,"""Canto 'de curación'"" [Side 1, Track 7]. On Música Indígena y Folklórica de Colombia [LP]. Colombia: Importaciones Daro (1971)",,,On Música Indígena y Folklórica de Colombia [LP],Importaciones Daro ,Colombia,,"Side 1, Track 7",1971,,http://www.worldcat.org/oclc/38544330,,,,,,,,,,12,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-109.xml,xml,0c627cfde5bf76694c96e70752a59175
NHSDiscography-110,natural-history-of-song,Hoop dance song,,"Arizona, USA",34.0,-112.0,Hopi,1924,,,"""Hoop dance song"" [Track 14]. On Hopi Katcina Songs and Six Other Songs by Hopi Chanters [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On Hopi Katcina Songs and Six Other Songs by Hopi Chanters [CD],Smithsonian Folkways Recordings ,New York,,Track 14,2001,,http://www.worldcat.org/oclc/48549360,,,,,,,,,,18,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-110.xml,xml,1f2f72d77580bd65e9cd727e8fa23d9a
NHSDiscography-111,natural-history-of-song,Sleep song,,"Northeastern Arizona/Northwestern New Mexico, USA",36.05,-106.07,Hopi,1950,,,"""Sleep song"" [Track 8]. On A Cry from the Earth: Music of the North American Indians [CD]. New York: Smithsonian Folkways Recordings (2001)",,,On A Cry from the Earth: Music of the North American Indians [CD],Smithsonian Folkways Recordings ,New York,,Track 8,2001,,http://www.worldcat.org/oclc/50127238,,,,,,,,,,10,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-111.xml,xml,d272cf11a9bba7bfa0ad508fde3a2212
NHSDiscography-112,natural-history-of-song,Séance de guérison magique,,"Otavalo, Ecuador",0.2354,-78.2616,Otavalo Quichua,pre-1960,,,"""Séance de guérison magique"" [Side B, Track 2-3]. On Equateur: Indiens Jivaro, Cayapa, Otavalo [LP]. Paris: Vogue Contrepoint (1960)",,,"On Equateur: Indiens Jivaro, Cayapa, Otavalo [LP]",Vogue Contrepoint ,Paris,,"Side B, Track 2-3",1960,,http://www.worldcat.org/oclc/36445854,,,,,,,,,,9,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-112.xml,xml,0ae7fa0f21dc7306ab21e70abe85d112
NHSDiscography-113,natural-history-of-song,Traditional doctor's cure,,"Nkoko, Uganda",0.960551,31.431355,Ganda,1970,,,"""Traditional doctor's cure"" [Track 7]. On Uganda and Other African Nations: Feasts of the Savanna: Feasts of the Savanna: A Musical Journey through East and West Africa [CD]. Barre, VT: Multicultural Media (1997)",,,On Uganda and Other African Nations: Feasts of the Savanna: Feasts of the Savanna: A Musical Journey through East and West Africa [CD],Multicultural Media ,"Barre, VT",,Track 7,1997,,http://www.worldcat.org/oclc/37001025,,,,,,,,,,9,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-113.xml,xml,6f823a529885aa286288b1f5a1d22976
NHSDiscography-114,natural-history-of-song,Cradle song,,"Falalop, Woleai, Yap, Federated States of Micronesia",7.37555559999999,143.913888899999,Yapese,1984,,,"""Cradle song"" [Track 31]. On Spirit of Micronesia [CD]. (1995). Great Britain: Saydisc Records (1995)",,,On Spirit of Micronesia [CD],Saydisc Records ,(1995). Great Britain,,Track 31,1995,,http://www.worldcat.org/oclc/34256918,,,,,,,,,,8,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-114.xml,xml,f790ed781e5c9b9007dc1a60497abe67
NHSDiscography-115,natural-history-of-song,Baile del venado: El palo verde,,"Vicam, Sonora, Mexico",27.644448399999998,-110.2956136,Yaqui,1946,,,"""Baile del venado: El palo verde"" [Side 1, Track 10]. On Folk Music of Mexico [LP]. Washington, D.C.: Library of Congress (1959)",,,On Folk Music of Mexico [LP],Library of Congress ,"Washington, D.C.",,"Side 1, Track 10",1959,,http://www.worldcat.org/oclc/3085331,,,,,,,,,,14,,,Dance,,,,,data/Transcriptions/xml_raw/NHSDiscography-115.xml,xml,a7cdfa0acf7f55f74aad48438c4bc174
NHSDiscography-116,natural-history-of-song,Curative song,,"Ituri Forest, Gombari District, Congo",1.5571,28.4491,Mbuti,1952,,,"""Curative song"" [Side B, Track 9]. On TR-125: Sons d' Afrique (Congo Mbuti/Pygmy) [LP]. Johannesburg: International Library of African Music (1952)",,,On TR-125: Sons d' Afrique (Congo Mbuti/Pygmy) [LP],International Library of African Music ,Johannesburg,,"Side B, Track 9",1952,,http://www.worldcat.org/oclc/12881597,,,,,,,,,,19,,,Healing,,,,,data/Transcriptions/xml_raw/NHSDiscography-116.xml,xml,49b6a09e43c866d4cfd36633b15cecac
NHSDiscography-117,natural-history-of-song,Berceuse / Lullaby,,"Phongsali Province, Laos",21.6833,102.1,Phunoi,1997-2001,,,"""Berceuse / Lullaby"" [Track 18]. On Music of Laos [CD]. Paris: Maison des Cultures du Monde (2004)",,,On Music of Laos [CD],Maison des Cultures du Monde ,Paris,,Track 18,2004,,http://www.worldcat.org/oclc/59134474,,,,,,,,,,17,,,Lullaby,,,,,data/Transcriptions/xml_raw/NHSDiscography-117.xml,xml,dc2f00960efccaf680902ed4df6ea8fa
NHSDiscography-118,natural-history-of-song,I didn't care,,"Navajo Nation Reservation, USA",36.067217299999996,-109.18800469999901,Navajo,1952-1963,,,"""I didn't care"" [Track 1]. On Traditional Navajo Songs [CD]. Phoenix, Arizona: Canyon Records (1998)",,,On Traditional Navajo Songs [CD],Canyon Records ,"Phoenix, Arizona",,Track 1,1998,,http://www.worldcat.org/oclc/40399497,,,,,,,,,,20,,,Love,,,,,data/Transcriptions/xml_raw/NHSDiscography-118.xml,xml,126b9e2226026c1296ccffcc2c104000
